"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"46.000","2503","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.556","0.2469","-0.0071","344.48","-1.676","-2.093","-2.640","-1.846","-570.3","724.3","72.55","0","0","0","0","0.3613","-11.3432","-11.3432","0.930","-1.24","-1.232","-4.00","33.09","1.039","-0.3566","-27.37","100.00","0","0","96.17","0","0","0","0","0","0","0.0000","6135","0.0000","19.506","2.0000","119.18","0.0000","0","0","0","0","0","1.0000","0","46.02","46.02","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","66.87","66.87","64.15","64.15","14","5.36","50.29","16.9","115.73","1.000","-189.5","-47.09","100","9.938","26.796","20.48","38.73","0.0000","1","48.13","0.0000","0.0000","0.0000","0.0000","1186","5491","2185","6281","322.067","310.666","349.440","338.820","24.8911","24.383","25.3790","25.1406","324.999988000","324.999988000","354.999989000","354.999989000","99.9137","100.0000","99.9746","99.9597","4.963","4.495","3.086","2.737","-0.28","-0.26","4.59","1.89","62.819","78.392","65.868","64.379","60.043","68.50","62.838","61.040","57.287","65.37","59.196","57.360","54.885","62.60","56.266","54.397","-4.187","3.731","-0.1288","-0.1810","0","99.56","102.24","96.01","96.01","47","5"
"46.050","2505","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.501","0.2896","-0.0452","346.77","-1.525","-2.019","-2.292","-1.539","-570.1","725.9","72.59","0","0","0","0","0.3616","-11.3432","-11.3432","0.836","-0.94","-1.398","-1.04","33.20","1.099","-0.3691","-28.53","100.00","0","0","96.85","0","0","0","0","0","0","0.0000","6178","0.0000","19.506","2.0000","119.55","1.0000","0","0","0","0","0","1.0000","0","46.07","46.07","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","67.50","67.50","66.50","66.50","14","7.33","53.99","16.7","95.04","1.000","-189.6","-44.23","100","10.614","24.949","19.33","32.82","0.0000","1","53.71","0.0000","0.0000","0.0000","0.0000","1320","5283","2368","5672","321.603","311.277","348.932","340.626","24.8883","24.378","25.3762","25.1389","324.999988000","324.999988000","354.999989000","354.999989000","99.9138","100.0000","99.9747","99.9599","4.757","4.312","3.176","2.840","-0.25","-0.27","5.13","2.31","62.802","78.365","65.851","64.368","60.037","68.58","62.844","61.097","57.282","65.45","59.202","57.416","54.881","62.68","56.273","54.453","-3.949","3.512","-0.1264","-0.1608","0","99.91","102.60","96.75","96.75","47","5"
"46.100","2507","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.578","0.3022","-0.0057","346.77","-2.089","-2.103","-1.950","-1.370","-569.9","727.5","72.63","0","0","0","0","0.3618","-11.3432","-11.3432","0.776","0.27","-1.427","0.12","33.31","1.203","-0.3723","-30.87","100.00","0","0","97.67","0","0","0","0","0","0","0.0000","6230","0.0000","19.505","2.0000","119.97","0.0000","0","0","0","0","0","1.0000","0","46.12","46.12","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","65.97","65.97","68.90","68.90","14","11.58","69.33","12.1","91.60","1.000","-189.6","-40.77","100","11.083","25.147","17.05","31.56","0.0000","1","57.23","0.0000","0.0000","0.0000","0.0000","1668","5913","2228","5898","320.777","309.723","349.556","339.996","24.8854","24.374","25.3732","25.1372","324.999988000","324.999988000","354.999989000","354.999989000","99.9138","100.0000","99.9748","99.9601","4.535","4.123","3.412","3.091","-0.23","-0.28","5.86","2.69","62.784","78.337","65.832","64.358","60.032","68.65","62.849","61.165","57.278","65.52","59.207","57.483","54.878","62.75","56.278","54.521","-3.657","3.244","-0.1215","-0.1569","0","100.24","103.14","97.72","97.44","47","5"
"46.150","2508","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.643","0.3275","0.0543","346.02","-2.088","-2.111","-1.966","-1.361","-569.8","729.2","72.68","0","0","0","0","0.3621","-11.3432","-11.3432","0.810","2.24","-1.450","-0.90","33.42","1.345","-0.3546","-33.06","100.00","0","0","98.28","0","0","0","0","0","0","0.0000","6269","0.0000","19.503","2.0000","120.39","1.0000","0","0","0","0","0","1.0000","0","46.17","46.17","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","65.34","65.34","67.30","67.30","14","9.56","76.45","10.5","90.32","1.000","-189.6","-37.58","100","11.380","26.591","16.76","32.04","0.0000","1","58.30","0.0000","0.0000","0.0000","0.0000","1343","6041","2371","6254","321.504","309.305","349.001","339.015","24.8825","24.370","25.3702","25.1358","324.999988000","324.999988000","354.999989000","354.999989000","99.9139","100.0000","99.9749","99.9604","4.410","3.996","3.745","3.418","-0.22","-0.25","6.35","2.78","62.766","78.311","65.814","64.349","60.024","68.74","62.860","61.248","57.270","65.60","59.219","57.564","54.872","62.83","56.290","54.603","-3.375","2.984","-0.1212","-0.1585","0","100.58","103.72","98.50","97.97","47","5"
"46.200","2510","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.697","0.3158","0.0866","344.80","-2.188","-1.954","-2.264","-1.595","-569.7","730.9","72.72","0","0","0","0","0.3623","-11.3432","-11.3432","0.870","1.71","-1.518","-0.09","33.54","1.479","-0.3237","-32.30","100.00","0","0","98.29","0","0","0","0","0","0","0.0000","6270","0.0000","19.503","2.0000","120.83","0.0000","0","0","0","0","0","1.0000","0","46.22","46.22","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","65.80","65.80","66.06","66.06","14","14.13","66.00","12.0","92.17","1.000","-189.7","-34.45","100","11.131","26.428","19.34","34.18","0.0000","1","59.77","0.0000","0.0000","0.0000","0.0000","1828","5429","2350","6672","320.351","311.007","348.958","337.865","24.8797","24.366","25.3675","25.1346","324.999988000","324.999988000","354.999989000","354.999989000","99.9140","100.0000","99.9750","99.9606","4.398","3.990","3.952","3.636","-0.25","-0.22","5.73","2.69","62.748","78.287","65.797","64.341","60.015","68.81","62.881","61.345","57.262","65.67","59.239","57.658","54.865","62.89","56.311","54.696","-3.112","2.737","-0.1265","-0.1658","0","100.94","104.05","98.28","98.17","47","5"
"46.250","2512","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.642","0.3269","0.0224","344.80","-2.184","-1.547","-2.434","-1.753","-569.6","732.6","72.76","0","0","0","0","0.3625","-11.3432","-11.3432","0.885","0.37","-1.510","-0.49","33.66","1.584","-0.3239","-30.51","100.00","0","0","98.95","0","0","0","0","0","0","0.0000","6312","0.0000","19.501","2.0000","121.28","1.0000","0","0","0","0","0","1.0000","0","46.27","46.27","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","66.84","66.84","64.98","64.98","14","6.97","73.90","8.6","94.50","1.000","-189.8","-30.94","100","10.451","26.254","19.58","35.96","0.0000","1","63.38","0.0000","0.0000","0.0000","0.0000","1031","5621","2163","7033","322.370","310.262","349.496","337.081","24.8767","24.362","25.3646","25.1334","324.999988000","324.999988000","354.999989000","354.999989000","99.9140","100.0000","99.9751","99.9609","4.351","3.928","4.062","3.719","-0.24","-0.22","6.29","2.73","62.730","78.261","65.779","64.334","60.000","68.89","62.904","61.455","57.248","65.74","59.261","57.764","54.852","62.96","56.332","54.801","-2.815","2.450","-0.1268","-0.1709","0","101.31","104.33","99.09","98.48","47","5"
"46.300","2513","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.772","143.49","62","0.00","9","9","9","9","1.661","0.3255","0.0701","344.56","-2.407","-1.953","-2.556","-1.624","-569.6","734.3","72.81","0","0","0","0","0.3628","-11.3432","-11.3432","0.833","-0.79","-1.569","-0.17","33.79","1.638","-0.3594","-28.85","100.00","0","0","99.32","0","0","0","0","0","0","0.0000","6335","0.0000","19.500","2.0000","121.77","0.0000","0","0","0","0","0","1.0000","0","46.32","46.32","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","66.21","66.21","64.73","64.73","14","12.24","76.96","8.8","87.61","1.000","-189.8","-27.81","100","10.557","26.178","20.64","35.37","0.0000","1","67.09","0.0000","0.0000","0.0000","0.0000","1521","5696","2139","6717","321.145","310.279","349.481","337.753","24.8737","24.358","25.3618","25.1323","324.999988000","324.999988000","354.999989000","354.999989000","99.9141","100.0000","99.9753","99.9612","4.215","3.827","4.069","3.736","-0.25","-0.22","6.20","2.84","62.711","78.234","65.761","64.327","59.988","68.96","62.933","61.559","57.236","65.81","59.288","57.865","54.841","63.03","56.358","54.901","-2.533","2.184","-0.1292","-0.1686","0","101.80","104.62","99.44","98.92","47","5"
"46.350","2515","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.775","143.49","62","0.00","9","9","9","9","1.623","0.3813","0.0306","345.60","-2.408","-2.152","-2.393","-1.555","-569.7","735.9","72.85","0","0","0","0","0.3630","-11.3432","-11.3432","0.777","0.14","-1.624","-0.53","33.91","1.698","-0.3837","-29.25","100.00","0","0","100.39","0","0","0","0","0","0","0.0000","6404","0.0000","19.499","2.0000","122.19","1.0000","0","0","0","0","0","1.0000","0","46.37","46.37","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","66.00","66.00","67.17","67.17","14","13.50","75.70","6.2","72.74","1.000","-189.8","-25.60","100","11.205","26.322","18.15","33.86","0.0000","1","69.92","0.0000","0.0000","0.0000","0.0000","1574","5447","2352","6282","320.974","310.812","348.940","338.883","24.8710","24.354","25.3591","25.1312","324.999988000","324.999988000","354.999989000","354.999989000","99.9142","100.0000","99.9754","99.9615","4.102","3.721","4.161","3.822","-0.22","-0.22","7.29","3.29","62.694","78.210","65.745","64.320","59.980","69.03","62.957","61.666","57.228","65.88","59.311","57.968","54.833","63.09","56.380","55.004","-2.339","2.003","-0.1240","-0.1633","0","102.22","105.01","100.92","99.69","47","5"
"46.400","2517","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.775","143.49","62","0.00","9","9","9","9","1.516","0.3813","-0.0520","347.36","-2.385","-2.044","-2.430","-1.796","-569.7","737.6","72.90","0","0","0","0","0.3633","-11.3432","-11.3432","0.728","-0.71","-1.671","-0.52","34.05","1.798","-0.3703","-27.90","100.00","0","0","101.05","0","0","0","0","0","0","0.0000","6446","0.0000","19.498","2.0000","122.72","0.0000","0","0","0","0","0","1.0000","0","46.42","46.42","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","68.69","68.69","68.69","68.69","14","10.06","63.44","4.5","64.35","1.000","-189.9","-23.71","100","10.343","24.157","17.91","32.75","0.0000","1","72.46","0.0000","0.0000","0.0000","0.0000","1288","4809","2347","6126","321.769","312.479","349.043","339.336","24.8680","24.349","25.3563","25.1300","324.999988000","324.999988000","354.999989000","354.999989000","99.9142","100.0000","99.9755","99.9618","4.168","3.767","4.259","3.937","-0.26","-0.20","7.74","3.44","62.675","78.183","65.727","64.313","59.962","69.09","62.989","61.777","57.211","65.93","59.341","58.077","54.817","63.14","56.410","55.111","-2.189","1.849","-0.1235","-0.1599","0","102.63","105.35","101.76","100.17","47","5"
"46.450","2519","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.775","143.49","62","0.00","9","9","9","9","1.525","0.3465","-0.0392","347.70","-2.359","-2.090","-2.426","-1.665","-569.8","739.4","72.94","0","0","0","0","0.3635","-11.3432","-11.3432","0.633","-1.15","-1.635","2.75","34.19","1.865","-0.3876","-27.57","100.00","0","0","101.93","0","0","0","0","0","0","0.0000","6502","0.0000","19.497","2.0000","123.24","1.0000","0","0","0","0","0","1.0000","0","46.47","46.47","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","68.00","68.00","71.82","71.82","14","16.13","68.76","1.9","61.69","1.000","-189.9","-21.49","100","10.879","23.045","17.25","31.92","0.0000","1","74.31","0.0000","0.0000","0.0000","0.0000","1769","4985","1876","6032","320.419","312.111","350.249","339.571","24.8652","24.345","25.3535","25.1287","324.999988000","324.999988000","354.999989000","354.999989000","99.9143","100.0000","99.9757","99.9620","4.049","3.671","4.319","3.979","-0.21","-0.23","8.50","3.48","62.657","78.156","65.709","64.305","59.954","69.14","63.018","61.882","57.204","65.98","59.369","58.178","54.810","63.19","56.437","55.211","-1.985","1.653","-0.1216","-0.1575","0","103.16","105.76","102.79","100.59","47","5"
"46.500","2520","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.775","143.49","62","0.00","9","9","9","9","1.478","0.3399","-0.0859","348.43","-2.522","-1.953","-2.529","-1.686","-570.0","741.1","72.98","0","0","0","0","0.3638","-11.3432","-11.3432","0.560","-0.54","-1.522","1.73","34.29","1.944","-0.3785","-27.22","100.00","0","0","101.95","0","0","0","0","0","0","0.0000","6503","0.0000","19.496","2.0000","123.62","0.0000","0","0","0","0","0","0.0000","0","46.52","46.52","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","68.80","68.80","72.10","72.10","14","8.52","71.37","2.8","60.18","1.000","-190.0","-18.63","100","10.562","23.567","15.59","31.40","0.0000","1","75.78","0.0000","0.0000","0.0000","0.0000","1043","4977","1883","6118","322.263","312.053","350.253","339.307","24.8622","24.341","25.3505","25.1275","324.999988000","324.999988000","354.999989000","354.999989000","99.9143","100.0000","99.9758","99.9623","3.983","3.592","4.415","4.091","-0.19","-0.19","7.83","3.42","62.639","78.130","65.691","64.296","59.939","69.19","63.035","61.991","57.189","66.03","59.385","58.283","54.796","63.24","56.453","55.315","-1.766","1.441","-0.1185","-0.1562","0","103.52","106.17","102.34","100.75","47","5"
"46.550","2522","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.775","143.49","62","0.00","9","9","9","9","1.524","0.3965","-0.0400","347.83","-2.571","-1.841","-2.493","-1.494","-570.2","742.8","73.02","0","0","0","0","0.3640","-11.3432","-11.3432","0.475","-1.38","-1.496","0.56","34.43","2.002","-0.3748","-25.87","100.00","0","0","100.84","0","0","0","0","0","0","0.0000","6433","0.0000","19.495","2.0000","124.13","1.0000","0","0","0","0","0","0.0000","0","46.57","46.57","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","69.12","69.12","70.67","70.67","14","11.54","70.99","2.9","67.72","1.000","-190.1","-17.06","100","9.630","23.246","16.42","31.28","0.0000","1","78.42","0.0000","0.0000","0.0000","0.0000","1343","4952","2158","6498","321.581","312.086","349.527","338.373","24.8594","24.337","25.3479","25.1264","324.999988000","324.999988000","354.999989000","354.999989000","99.9144","100.0000","99.9760","99.9626","3.981","3.599","4.471","4.171","-0.24","-0.20","7.97","2.96","62.621","78.105","65.674","64.290","59.917","69.25","63.071","62.111","57.168","66.08","59.419","58.399","54.776","63.29","56.486","55.430","-1.622","1.297","-0.1204","-0.1560","0","103.93","106.47","103.41","100.70","47","5"
"46.600","2524","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.778","143.49","62","0.00","9","9","9","9","1.554","0.3340","-0.0330","347.60","-2.432","-1.798","-2.401","-1.373","-570.4","744.5","73.05","0","0","0","0","0.3642","-11.3432","-11.3432","0.367","-0.99","-1.440","1.24","34.53","2.008","-0.3963","-25.78","100.00","0","0","102.36","0","0","0","0","0","0","0.0000","6529","0.0000","19.494","2.0000","124.51","0.0000","0","0","0","0","0","0.0000","0","46.62","46.62","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","67.31","67.31","72.63","72.63","14","16.54","84.83","0.2","60.21","1.000","-190.1","-16.42","100","10.388","23.315","15.46","31.22","1.0000","1","79.98","0.0000","0.0000","0.0000","0.0000","1737","5615","1766","6132","320.566","310.476","350.585","339.317","24.8565","24.333","25.3450","25.1252","324.999988000","324.999988000","354.999989000","354.999989000","99.9144","100.0000","99.9761","99.9629","3.909","3.547","4.462","4.129","-0.19","-0.21","9.48","3.42","62.603","78.079","65.656","64.282","59.907","69.30","63.086","62.215","57.158","66.13","59.433","58.500","54.767","63.34","56.500","55.531","-1.547","1.229","-0.1179","-0.1555","0","104.39","106.78","104.17","101.22","47","5"
"46.650","2525","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.778","143.49","62","0.00","9","9","9","9","1.528","0.3676","-0.0386","347.27","-2.484","-1.842","-2.408","-1.314","-570.7","746.2","73.08","0","0","0","0","0.3645","-11.3432","-11.3432","0.335","0.76","-1.396","0.96","34.63","2.014","-0.3897","-26.32","100.00","0","0","103.47","0","0","0","0","0","0","0.0000","6600","0.0000","19.492","2.0000","124.88","1.0000","0","0","0","0","0","0.0000","0","46.67","46.67","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","67.11","67.11","71.04","71.04","14","14.04","81.00","1.5","57.04","1.000","-190.1","-16.42","100","10.875","24.612","15.97","30.60","0.0000","1","82.42","0.0000","0.0000","0.0000","0.0000","1516","5364","1964","6130","321.110","310.998","350.023","339.411","24.8539","24.329","25.3423","25.1241","324.999988000","324.999988000","354.999989000","354.999989000","99.9145","100.0000","99.9762","99.9632","3.886","3.520","4.465","4.137","-0.20","-0.20","8.55","3.71","62.587","78.056","65.639","64.275","59.895","69.36","63.108","62.325","57.147","66.19","59.455","58.608","54.756","63.40","56.521","55.639","-1.543","1.232","-0.1193","-0.1535","0","104.72","107.19","104.09","102.08","47","5"
"46.700","2527","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.778","143.49","62","0.00","9","9","9","9","1.519","0.3662","-0.0457","346.92","-2.373","-1.890","-2.456","-1.622","-571.0","747.9","73.11","0","0","0","0","0.3647","-11.3432","-11.3432","0.326","-0.43","-1.331","1.92","34.76","2.022","-0.3574","-24.12","100.00","0","0","103.20","0","0","0","0","0","0","0.0000","6583","0.0000","19.491","2.0000","125.33","0.0000","0","0","0","0","0","0.0000","0","46.72","46.72","143.49","39.91","0.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","66.667","68.88","68.88","71.08","71.08","14","10.92","68.30","3.8","66.61","1.000","-190.2","-16.42","100","10.790","23.076","17.06","33.04","0.0000","1","85.55","0.0000","0.0000","0.0000","0.0000","1273","4809","2011","6567","321.727","312.540","349.925","338.181","24.8509","24.325","25.3395","25.1232","324.999988000","324.999988000","354.999989000","354.999989000","99.9146","100.0000","99.9763","99.9635","3.969","3.590","4.381","4.084","-0.20","-0.19","7.54","3.42","62.569","78.030","65.622","64.270","59.879","69.41","63.136","62.449","57.132","66.24","59.481","58.728","54.742","63.45","56.547","55.758","-1.543","1.226","-0.1215","-0.1613","0","105.14","107.44","103.56","101.97","47","5"
"46.750","2529","0","0","1","0","1","0","1","0","0","0","1","1.25530","9","0","-2.778","143.49","62","0.00","9","9","9","9","1.502","0.3499","-0.0641","347.05","-2.490","-1.833","-2.504","-1.643","-571.3","749.6","73.14","0","0","0","0","0.3650","-11.3432","-11.3432","0.246","-1.29","-1.270","1.09","34.92","1.987","-0.3735","-22.88","100.00","0","0","101.52","0","0","0","0","0","0","0.0000","6476","0.0000","19.490","2.0000","125.89","1.0000","0","0","0","0","0","0.0000","0","46.77","46.77","143.49","39.91","1.0000","110","416.77542","8300","89.999996000","89.999996000","89.999996000","89.999996000","466","0","0.0000","0","1.0000","55.556","68.49","68.49","70.37","70.37","14","12.36","76.93","6.2","72.05","1.000","-190.3","-14.53","100","10.385","23.255","17.02","32.55","0.0000","1","86.53","0.0000","0.0000","0.0000","0.0000","1365","5107","2084","6006","321.546","311.717","349.670","339.617","24.8480","24.321","25.3368","25.1224","324.999988000","324.999988000","354.999989000","354.999989000","99.9146","100.0000","99.9765","99.9638","3.844","3.482","4.269","3.953","-0.23","-0.20","6.77","2.44","62.550","78.004","65.605","64.265","59.863","69.46","63.171","62.561","57.116","66.29","59.514","58.836","54.727","63.50","56.579","55.865","-1.421","1.106","-0.1215","-0.1595","0","105.60","107.86","104.35","101.76","47","5"
